time=131500,accel_x= 0.51,accel_y= -0.23,accel_z= -0.74,gyro_x= -0.11,gyro_y= -2.89,gyro_z= -0.23,mag_x= -1.06,mag_y= -23.56,mag_z= 37.38,orientation_x= 109.56,orientation_y= 73.75,orientation_y= -98.87
time=131511,accel_x= 3.48,accel_y= -1.04,accel_z= 3.39,gyro_x= -0.18,gyro_y= -2.85,gyro_z= -0.18,mag_x= -1.06,mag_y= -23.56,mag_z= 37.38,orientation_x= 110.19,orientation_y= 73.31,orientation_y= -103.94
time=131521,accel_x= 3.48,accel_y= -1.04,accel_z= 3.39,gyro_x= -0.43,gyro_y= -2.65,gyro_z= -0.15,mag_x= 28.00,mag_y= -17.69,mag_z= 40.88,orientation_x= 111.00,orientation_y= 72.81,orientation_y= -108.31
time=131531,accel_x= 9.97,accel_y= 8.68,accel_z= 0.47,gyro_x= -0.53,gyro_y= -2.36,gyro_z= -0.16,mag_x= 28.00,mag_y= -17.69,mag_z= 40.88,orientation_x= 111.81,orientation_y= 72.31,orientation_y= -111.81
time=131542,accel_x= 0.90,accel_y= 3.02,accel_z= 15.92,gyro_x= 1.94,gyro_y= -1.14,gyro_z= 0.08,mag_x= 28.00,mag_y= -17.69,mag_z= 40.88,orientation_x= 110.81,orientation_y= 72.12,orientation_y= -114.75
time=131554,accel_x= 7.32,accel_y= 3.34,accel_z= 30.15,gyro_x= -2.06,gyro_y= 1.47,gyro_z= 1.39,mag_x= 28.00,mag_y= -17.69,mag_z= 40.88,orientation_x= 108.37,orientation_y= 73.12,orientation_y= -114.56
time=131563,accel_x= 7.81,accel_y= 2.96,accel_z= 38.76,gyro_x= -4.78,gyro_y= 2.62,gyro_z= 0.51,mag_x= 28.00,mag_y= -17.69,mag_z= 40.88,orientation_x= 110.75,orientation_y= 74.87,orientation_y= -104.62
time=131573,accel_x= 5.76,accel_y= -7.10,accel_z= 37.74,gyro_x= -6.60,gyro_y= 2.64,gyro_z= -0.22,mag_x= 58.88,mag_y= -8.06,mag_z= 35.00,orientation_x= 110.75,orientation_y= 74.87,orientation_y= -104.62
time=131584,accel_x= -10.14,accel_y= -32.05,accel_z= 26.62,gyro_x= -5.34,gyro_y= 1.98,gyro_z= -0.32,mag_x= 58.88,mag_y= -8.06,mag_z= 35.00,orientation_x= 114.19,orientation_y= 75.06,orientation_y= -95.50
time=131596,accel_x= 4.67,accel_y= -17.67,accel_z= -11.28,gyro_x= 0.54,gyro_y= 0.89,gyro_z= 0.35,mag_x= 58.88,mag_y= -8.06,mag_z= 35.00,orientation_x= 116.31,orientation_y= 75.06,orientation_y= -86.81
time=131609,accel_x= 5.88,accel_y= -1.89,accel_z= -8.78,gyro_x= 6.89,gyro_y= 0.36,gyro_z= -0.50,mag_x= 58.88,mag_y= -8.06,mag_z= 35.00,orientation_x= 112.87,orientation_y= 74.81,orientation_y= -89.94
time=131618,accel_x= 1.64,accel_y= 11.09,accel_z= 1.51,gyro_x= 6.69,gyro_y= 1.72,gyro_z= -1.81,mag_x= 58.88,mag_y= -8.06,mag_z= 35.00,orientation_x= 110.06,orientation_y= 73.81,orientation_y= -90.25
time=131628,accel_x= -6.02,accel_y= 11.16,accel_z= -6.65,gyro_x= 2.89,gyro_y= 2.02,gyro_z= -1.40,mag_x= 62.25,mag_y= -10.69,mag_z= 31.50,orientation_x= 109.00,orientation_y= 73.00,orientation_y= -88.12
time=131640,accel_x= -4.84,accel_y= 13.66,accel_z= -4.04,gyro_x= -0.31,gyro_y= 0.97,gyro_z= -0.53,mag_x= 62.25,mag_y= -10.69,mag_z= 31.50,orientation_x= 109.31,orientation_y= 72.69,orientation_y= -86.25
time=131652,accel_x= 0.35,accel_y= -1.95,accel_z= 2.09,gyro_x= -3.26,gyro_y= 0.83,gyro_z= 0.38,mag_x= 62.25,mag_y= -10.69,mag_z= 31.50,orientation_x= 110.62,orientation_y= 72.87,orientation_y= -82.87
time=131662,accel_x= 3.74,accel_y= -6.10,accel_z= 1.22,gyro_x= -0.50,gyro_y= 1.27,gyro_z= 0.21,mag_x= 62.25,mag_y= -10.69,mag_z= 31.50,orientation_x= 111.44,orientation_y= 73.12,orientation_y= -79.12
time=131672,accel_x= 5.45,accel_y= -2.34,accel_z= -1.01,gyro_x= -0.50,gyro_y= 1.27,gyro_z= 0.21,mag_x= 60.38,mag_y= -3.25,mag_z= 35.38,orientation_x= 111.37,orientation_y= 73.06,orientation_y= -76.44
time=131683,accel_x= 3.21,accel_y= 1.03,accel_z= -4.03,gyro_x= 0.80,gyro_y= 1.39,gyro_z= -0.16,mag_x= 60.38,mag_y= -3.25,mag_z= 35.38,orientation_x= 110.81,orientation_y= 72.81,orientation_y= -74.56
time=131694,accel_x= 1.88,accel_y= -0.77,accel_z= 1.28,gyro_x= 0.99,gyro_y= 1.72,gyro_z= -0.13,mag_x= 60.38,mag_y= -3.25,mag_z= 35.38,orientation_x= 110.31,orientation_y= 72.44,orientation_y= -72.44
time=131706,accel_x= 2.70,accel_y= -3.58,accel_z= 0.46,gyro_x= 0.47,gyro_y= 1.59,gyro_z= 0.11,mag_x= 60.38,mag_y= -3.25,mag_z= 35.38,orientation_x= 109.12,orientation_y= 71.81,orientation_y= -67.87
time=131716,accel_x= 4.97,accel_y= -6.66,accel_z= 2.09,gyro_x= -0.25,gyro_y= 1.14,gyro_z= 0.15,mag_x= 60.38,mag_y= -3.25,mag_z= 35.38,orientation_x= 109.00,orientation_y= 71.62,orientation_y= -65.87
time=131725,accel_x= 7.03,accel_y= -6.31,accel_z= -0.03,gyro_x= -0.35,gyro_y= 1.25,gyro_z= -0.20,mag_x= 57.06,mag_y= -6.25,mag_z= 35.88,orientation_x= 109.12,orientation_y= 71.25,orientation_y= -63.94
time=131737,accel_x= 9.59,accel_y= -0.82,accel_z= -4.18,gyro_x= -0.57,gyro_y= 1.19,gyro_z= -0.73,mag_x= 57.06,mag_y= -6.25,mag_z= 35.88,orientation_x= 109.62,orientation_y= 70.56,orientation_y= -62.44
time=131750,accel_x= 10.35,accel_y= 1.06,accel_z= -5.98,gyro_x= -0.88,gyro_y= 1.32,gyro_z= -1.03,mag_x= 57.06,mag_y= -6.25,mag_z= 35.88,orientation_x= 110.37,orientation_y= 69.75,orientation_y= -60.94
time=131762,accel_x= 12.67,accel_y= -0.86,accel_z= -9.92,gyro_x= -0.62,gyro_y= 1.41,gyro_z= -1.04,mag_x= 57.06,mag_y= -6.25,mag_z= 35.88,orientation_x= 111.00,orientation_y= 68.81,orientation_y= -59.56
time=131771,accel_x= 13.02,accel_y= 0.35,accel_z= -12.78,gyro_x= -0.15,gyro_y= 1.58,gyro_z= -0.93,mag_x= 51.25,mag_y= -6.69,mag_z= 34.19,orientation_x= 111.37,orientation_y= 67.94,orientation_y= -58.25
time=131781,accel_x= 12.69,accel_y= 1.56,accel_z= -15.14,gyro_x= 0.16,gyro_y= 1.85,gyro_z= -1.00,mag_x= 51.25,mag_y= -6.69,mag_z= 34.19,orientation_x= 111.56,orientation_y= 66.94,orientation_y= -56.94
time=131793,accel_x= 10.83,accel_y= 3.90,accel_z= -16.20,gyro_x= -0.35,gyro_y= 2.57,gyro_z= -1.15,mag_x= 51.25,mag_y= -6.69,mag_z= 34.19,orientation_x= 112.00,orientation_y= 65.56,orientation_y= -54.88
time=131804,accel_x= 7.48,accel_y= 4.99,accel_z= -18.36,gyro_x= -0.02,gyro_y= 4.92,gyro_z= -1.60,mag_x= 51.25,mag_y= -6.69,mag_z= 34.19,orientation_x= 112.25,orientation_y= 63.81,orientation_y= -52.25
time=131814,accel_x= 6.00,accel_y= 6.26,accel_z= -13.38,gyro_x= -1.17,gyro_y= 5.37,gyro_z= -1.46,mag_x= 51.25,mag_y= -6.69,mag_z= 34.19,orientation_x= 112.81,orientation_y= 58.75,orientation_y= -45.69
time=131824,accel_x= 2.93,accel_y= 2.78,accel_z= -7.25,gyro_x= -3.52,gyro_y= 4.34,gyro_z= -0.28,mag_x= 43.50,mag_y= -9.56,mag_z= 28.37,orientation_x= 113.50,orientation_y= 56.94,orientation_y= -41.31
time=131834,accel_x= 6.84,accel_y= -2.47,accel_z= -8.10,gyro_x= -5.30,gyro_y= 2.51,gyro_z= 0.47,mag_x= 43.50,mag_y= -9.56,mag_z= 28.37,orientation_x= 114.62,orientation_y= 56.00,orientation_y= -36.75
time=131847,accel_x= 10.91,accel_y= -3.96,accel_z= -1.95,gyro_x= -6.04,gyro_y= 1.69,gyro_z= 0.13,mag_x= 43.50,mag_y= -9.56,mag_z= 28.37,orientation_x= 116.25,orientation_y= 55.25,orientation_y= -32.50
time=131860,accel_x= 8.03,accel_y= -4.74,accel_z= -4.41,gyro_x= -4.00,gyro_y= 1.94,gyro_z= -0.36,mag_x= 43.50,mag_y= -9.56,mag_z= 28.37,orientation_x= 117.44,orientation_y= 54.25,orientation_y= -29.75
time=131869,accel_x= 3.87,accel_y= -1.54,accel_z= -3.95,gyro_x= -1.08,gyro_y= 2.75,gyro_z= -0.91,mag_x= 43.50,mag_y= -9.56,mag_z= 28.37,orientation_x= 118.00,orientation_y= 52.69,orientation_y= -28.75
time=131879,accel_x= -1.12,accel_y= 5.92,accel_z= -0.90,gyro_x= 0.23,gyro_y= 3.37,gyro_z= -1.01,mag_x= 34.25,mag_y= -14.69,mag_z= 12.38,orientation_x= 118.12,orientation_y= 50.75,orientation_y= -28.37
time=131891,accel_x= 1.82,accel_y= -2.88,accel_z= -9.16,gyro_x= -0.97,gyro_y= 3.70,gyro_z= -0.42,mag_x= 34.25,mag_y= -14.69,mag_z= 12.38,orientation_x= 118.19,orientation_y= 48.81,orientation_y= -26.94
time=131903,accel_x= 6.30,accel_y= -2.99,accel_z= -17.63,gyro_x= -1.51,gyro_y= 3.14,gyro_z= 0.08,mag_x= 34.25,mag_y= -14.69,mag_z= 12.38,orientation_x= 118.25,orientation_y= 47.31,orientation_y= -25.19
time=131913,accel_x= -0.66,accel_y= -5.08,accel_z= -19.96,gyro_x= 0.02,gyro_y= 3.80,gyro_z= -0.05,mag_x= 34.25,mag_y= -14.69,mag_z= 12.38,orientation_x= 118.00,orientation_y= 45.69,orientation_y= -24.06
time=131923,accel_x= -2.63,accel_y= -7.87,accel_z= -19.09,gyro_x= -0.12,gyro_y= 4.28,gyro_z= -0.21,mag_x= 28.37,mag_y= -18.75,mag_z= -6.00,orientation_x= 117.62,orientation_y= 43.75,orientation_y= -23.25
time=131933,accel_x= -16.60,accel_y= 3.72,accel_z= 16.99,gyro_x= -1.89,gyro_y= 4.39,gyro_z= -0.49,mag_x= 28.37,mag_y= -18.75,mag_z= -6.00,orientation_x= 117.37,orientation_y= 41.50,orientation_y= -22.44
time=131945,accel_x= -2.87,accel_y= -5.35,accel_z= -5.66,gyro_x= -2.14,gyro_y= 3.44,gyro_z= -0.06,mag_x= 28.37,mag_y= -18.75,mag_z= -6.00,orientation_x= 117.81,orientation_y= 37.38,orientation_y= -19.12
time=131958,accel_x= 2.90,accel_y= -2.14,accel_z= -10.26,gyro_x= 0.14,gyro_y= 2.57,gyro_z= 0.22,mag_x= 28.37,mag_y= -18.75,mag_z= -6.00,orientation_x= 117.44,orientation_y= 36.06,orientation_y= -18.81
time=131967,accel_x= 4.78,accel_y= -3.37,accel_z= -14.59,gyro_x= 2.59,gyro_y= 2.61,gyro_z= 0.34,mag_x= 28.37,mag_y= -18.75,mag_z= -6.00,orientation_x= 116.56,orientation_y= 34.75,orientation_y= -19.75
time=131977,accel_x= 7.75,accel_y= -1.91,accel_z= -14.13,gyro_x= 4.35,gyro_y= 2.41,gyro_z= 0.42,mag_x= 25.75,mag_y= -19.19,mag_z= -21.25,orientation_x= 115.31,orientation_y= 33.56,orientation_y= -21.69
time=131990,accel_x= 7.11,accel_y= 0.63,accel_z= -22.56,gyro_x= 4.31,gyro_y= 1.97,gyro_z= 0.18,mag_x= 25.75,mag_y= -19.19,mag_z= -21.25,orientation_x= 114.31,orientation_y= 32.63,orientation_y= -23.75
time=132001,accel_x= 7.04,accel_y= -1.52,accel_z= -20.22,gyro_x= 1.90,gyro_y= 1.20,gyro_z= 0.01,mag_x= 25.75,mag_y= -19.19,mag_z= -21.25,orientation_x= 113.87,orientation_y= 32.00,orientation_y= -24.62
time=132012,accel_x= 5.18,accel_y= -5.52,accel_z= -12.03,gyro_x= -1.72,gyro_y= 0.40,gyro_z= -0.13,mag_x= 25.75,mag_y= -19.19,mag_z= -21.25,orientation_x= 114.00,orientation_y= 31.75,orientation_y= -24.06
time=132022,accel_x= 1.15,accel_y= -5.13,accel_z= -9.92,gyro_x= -1.45,gyro_y= -0.15,gyro_z= -0.25,mag_x= 25.75,mag_y= -21.00,mag_z= -30.69,orientation_x= 114.25,orientation_y= 31.50,orientation_y= -23.06
time=132032,accel_x= -4.03,accel_y= -4.72,accel_z= -8.46,gyro_x= -1.45,gyro_y= -0.15,gyro_z= -0.25,mag_x= 25.75,mag_y= -21.00,mag_z= -30.69,orientation_x= 114.69,orientation_y= 31.50,orientation_y= -22.37
time=132044,accel_x= -8.01,accel_y= -4.58,accel_z= -7.09,gyro_x= -0.35,gyro_y= -1.44,gyro_z= 0.82,mag_x= 25.75,mag_y= -21.00,mag_z= -30.69,orientation_x= 114.87,orientation_y= 31.94,orientation_y= -21.75
time=132055,accel_x= -3.73,accel_y= -4.72,accel_z= -9.88,gyro_x= 0.93,gyro_y= -2.12,gyro_z= 1.59,mag_x= 25.75,mag_y= -21.00,mag_z= -30.69,orientation_x= 113.75,orientation_y= 34.25,orientation_y= -21.75
time=132065,accel_x= -1.72,accel_y= -7.60,accel_z= -10.20,gyro_x= 1.73,gyro_y= -2.85,gyro_z= 1.84,mag_x= 25.75,mag_y= -21.00,mag_z= -30.69,orientation_x= 112.75,orientation_y= 36.13,orientation_y= -22.44
time=132074,accel_x= -1.15,accel_y= -7.15,accel_z= -10.24,gyro_x= 1.76,gyro_y= -3.38,gyro_z= 1.44,mag_x= 26.19,mag_y= -23.56,mag_z= -46.69,orientation_x= 111.94,orientation_y= 38.13,orientation_y= -23.44
time=132086,accel_x= -1.44,accel_y= -4.06,accel_z= -8.93,gyro_x= 0.98,gyro_y= -4.04,gyro_z= 0.85,mag_x= 26.19,mag_y= -23.56,mag_z= -46.69,orientation_x= 111.69,orientation_y= 40.38,orientation_y= -24.37
time=132099,accel_x= -0.68,accel_y= -0.02,accel_z= -8.85,gyro_x= 0.17,gyro_y= -4.59,gyro_z= 0.60,mag_x= 26.19,mag_y= -23.56,mag_z= -46.69,orientation_x= 111.75,orientation_y= 42.81,orientation_y= -25.12
time=132111,accel_x= -0.47,accel_y= 1.97,accel_z= -9.47,gyro_x= -0.01,gyro_y= -4.93,gyro_z= 0.70,mag_x= 26.19,mag_y= -23.56,mag_z= -46.69,orientation_x= 111.87,orientation_y= 45.44,orientation_y= -25.94
time=132121,accel_x= -0.24,accel_y= 1.17,accel_z= -6.15,gyro_x= 0.43,gyro_y= -4.93,gyro_z= 1.06,mag_x= 15.88,mag_y= -30.19,mag_z= -57.25,orientation_x= 111.69,orientation_y= 48.19,orientation_y= -26.87
time=132131,accel_x= -0.24,accel_y= 1.17,accel_z= -6.15,gyro_x= 0.86,gyro_y= -4.85,gyro_z= 1.33,mag_x= 15.88,mag_y= -30.19,mag_z= -57.25,orientation_x= 111.25,orientation_y= 50.88,orientation_y= -28.06
time=132143,accel_x= -2.04,accel_y= 1.98,accel_z= -2.14,gyro_x= 0.65,gyro_y= -4.87,gyro_z= 1.37,mag_x= 15.88,mag_y= -30.19,mag_z= -57.25,orientation_x= 110.81,orientation_y= 53.63,orientation_y= -29.25
time=132154,accel_x= -0.96,accel_y= 2.30,accel_z= -1.61,gyro_x= -0.32,gyro_y= -5.40,gyro_z= 1.36,mag_x= 15.88,mag_y= -30.19,mag_z= -57.25,orientation_x= 110.56,orientation_y= 56.44,orientation_y= -30.37
time=132164,accel_x= 3.11,accel_y= 1.12,accel_z= -2.42,gyro_x= -0.41,gyro_y= -5.68,gyro_z= 1.30,mag_x= 15.88,mag_y= -30.19,mag_z= -57.25,orientation_x= 110.50,orientation_y= 62.44,orientation_y= -33.38
time=132174,accel_x= 4.12,accel_y= 1.51,accel_z= -2.66,gyro_x= -0.20,gyro_y= -5.69,gyro_z= 1.05,mag_x= -5.50,mag_y= -37.19,mag_z= -62.69,orientation_x= 110.56,orientation_y= 65.37,orientation_y= -35.94
time=132184,accel_x= 4.48,accel_y= 2.43,accel_z= -2.24,gyro_x= -0.18,gyro_y= -5.63,gyro_z= 0.75,mag_x= -5.50,mag_y= -37.19,mag_z= -62.69,orientation_x= 110.81,orientation_y= 68.06,orientation_y= -39.56
time=132197,accel_x= 5.49,accel_y= 1.88,accel_z= -0.87,gyro_x= -0.30,gyro_y= -5.75,gyro_z= 0.51,mag_x= -5.50,mag_y= -37.19,mag_z= -62.69,orientation_x= 111.19,orientation_y= 70.62,orientation_y= -44.50
time=132209,accel_x= 5.63,accel_y= 1.17,accel_z= 0.12,gyro_x= -0.10,gyro_y= -5.90,gyro_z= 0.27,mag_x= -5.50,mag_y= -37.19,mag_z= -62.69,orientation_x= 111.75,orientation_y= 72.94,orientation_y= -51.56
time=132219,accel_x= 6.06,accel_y= 1.12,accel_z= 0.18,gyro_x= 0.40,gyro_y= -6.03,gyro_z= 0.01,mag_x= -5.50,mag_y= -37.19,mag_z= -62.69,orientation_x= 112.19,orientation_y= 74.81,orientation_y= -61.44
time=132229,accel_x= 6.74,accel_y= 0.70,accel_z= 0.06,gyro_x= 0.57,gyro_y= -6.05,gyro_z= -0.18,mag_x= -30.87,mag_y= -39.75,mag_z= -56.88,orientation_x= 112.75,orientation_y= 76.00,orientation_y= -73.81
time=132241,accel_x= 7.72,accel_y= -0.46,accel_z= 1.20,gyro_x= 0.00,gyro_y= -6.04,gyro_z= -0.25,mag_x= -30.87,mag_y= -39.75,mag_z= -56.88,orientation_x= 113.62,orientation_y= 76.37,orientation_y= -87.44
time=132252,accel_x= 9.78,accel_y= -0.28,accel_z= 4.88,gyro_x= -0.81,gyro_y= -5.99,gyro_z= -0.24,mag_x= -30.87,mag_y= -39.75,mag_z= -56.88,orientation_x= 115.00,orientation_y= 76.00,orientation_y= -100.50
time=132263,accel_x= 9.85,accel_y= 1.48,accel_z= 9.53,gyro_x= -1.61,gyro_y= -5.46,gyro_z= -0.06,mag_x= -30.87,mag_y= -39.75,mag_z= -56.88,orientation_x= 116.75,orientation_y= 75.06,orientation_y= -111.69
time=132273,accel_x= 9.04,accel_y= 3.48,accel_z= 11.06,gyro_x= -0.72,gyro_y= -5.10,gyro_z= 0.24,mag_x= -46.06,mag_y= -38.69,mag_z= -47.88,orientation_x= 118.56,orientation_y= 73.69,orientation_y= -120.44
time=132283,accel_x= 8.74,accel_y= 5.88,accel_z= 10.56,gyro_x= 1.25,gyro_y= -4.62,gyro_z= 0.76,mag_x= -46.06,mag_y= -38.69,mag_z= -47.88,orientation_x= 119.69,orientation_y= 72.19,orientation_y= -127.94
time=132295,accel_x= 8.10,accel_y= 7.01,accel_z= 10.09,gyro_x= 2.25,gyro_y= -3.79,gyro_z= 1.10,mag_x= -46.06,mag_y= -38.69,mag_z= -47.88,orientation_x= 117.69,orientation_y= 69.62,orientation_y= -141.62
time=132307,accel_x= 6.80,accel_y= 3.76,accel_z= 13.33,gyro_x= 0.70,gyro_y= -3.08,gyro_z= 1.27,mag_x= -46.06,mag_y= -38.69,mag_z= -47.88,orientation_x= 116.94,orientation_y= 68.69,orientation_y= -146.12
time=132317,accel_x= 6.78,accel_y= 0.30,accel_z= 18.14,gyro_x= -2.16,gyro_y= -2.73,gyro_z= 1.17,mag_x= -46.06,mag_y= -38.69,mag_z= -47.88,orientation_x= 118.37,orientation_y= 67.75,orientation_y= -148.37
time=132327,accel_x= 6.92,accel_y= -4.40,accel_z= 21.90,gyro_x= -4.29,gyro_y= -2.49,gyro_z= 0.66,mag_x= -72.56,mag_y= -39.00,mag_z= -35.00,orientation_x= 121.69,orientation_y= 66.75,orientation_y= -148.44
time=132339,accel_x= 5.00,accel_y= -14.57,accel_z= 25.47,gyro_x= -4.80,gyro_y= -2.11,gyro_z= -0.11,mag_x= -72.56,mag_y= -39.00,mag_z= -35.00,orientation_x= 125.81,orientation_y= 65.75,orientation_y= -147.12
time=132351,accel_x= 2.52,accel_y= -14.37,accel_z= 27.37,gyro_x= -2.55,gyro_y= -1.55,gyro_z= -0.77,mag_x= -72.56,mag_y= -39.00,mag_z= -35.00,orientation_x= 128.50,orientation_y= 64.75,orientation_y= -145.94
time=132362,accel_x= 2.33,accel_y= -6.81,accel_z= 20.59,gyro_x= 1.24,gyro_y= -1.16,gyro_z= -1.29,mag_x= -72.56,mag_y= -39.00,mag_z= -35.00,orientation_x= 128.50,orientation_y= 63.88,orientation_y= -146.12
time=132372,accel_x= 0.65,accel_y= -2.72,accel_z= 17.19,gyro_x= 3.99,gyro_y= -0.53,gyro_z= -1.43,mag_x= -87.00,mag_y= -36.69,mag_z= -24.00,orientation_x= 126.25,orientation_y= 63.19,orientation_y= -147.31
time=132382,accel_x= -0.12,accel_y= -2.03,accel_z= 14.50,gyro_x= 4.53,gyro_y= 0.18,gyro_z= -1.22,mag_x= -87.00,mag_y= -36.69,mag_z= -24.00,orientation_x= 123.25,orientation_y= 62.88,orientation_y= -148.62
time=132393,accel_x= 15.50,accel_y= -0.12,accel_z= -6.35,gyro_x= 5.05,gyro_y= 0.97,gyro_z= 0.97,mag_x= -87.00,mag_y= -36.69,mag_z= -24.00,orientation_x= 120.50,orientation_y= 63.00,orientation_y= -149.50
time=132405,accel_x= -12.59,accel_y= 27.34,accel_z= -0.79,gyro_x= 9.12,gyro_y= 4.99,gyro_z= -2.11,mag_x= -87.00,mag_y= -36.69,mag_z= -24.00,orientation_x= 108.56,orientation_y= 65.69,orientation_y= -152.87
time=132414,accel_x= -6.44,accel_y= 11.33,accel_z= 36.30,gyro_x= 10.67,gyro_y= 11.61,gyro_z= -2.15,mag_x= -87.00,mag_y= -36.69,mag_z= -24.00,orientation_x= 99.94,orientation_y= 70.69,orientation_y= -148.31
time=132424,accel_x= 12.80,accel_y= -1.19,accel_z= 5.00,gyro_x= 0.11,gyro_y= 8.62,gyro_z= -1.17,mag_x= -87.75,mag_y= -45.56,mag_z= -10.25,orientation_x= 99.37,orientation_y= 74.12,orientation_y= -137.62
time=132434,accel_x= 4.97,accel_y= -8.38,accel_z= 9.85,gyro_x= -7.17,gyro_y= 5.07,gyro_z= -0.46,mag_x= -87.75,mag_y= -45.56,mag_z= -10.25,orientation_x= 103.62,orientation_y= 75.81,orientation_y= -125.12
time=132447,accel_x= -7.50,accel_y= 3.23,accel_z= 24.94,gyro_x= -8.81,gyro_y= 3.71,gyro_z= -0.54,mag_x= -87.75,mag_y= -45.56,mag_z= -10.25,orientation_x= 108.81,orientation_y= 76.56,orientation_y= -112.25
time=132460,accel_x= -2.58,accel_y= 7.32,accel_z= 12.97,gyro_x= -5.10,gyro_y= 4.15,gyro_z= -0.43,mag_x= -87.75,mag_y= -45.56,mag_z= -10.25,orientation_x= 111.44,orientation_y= 76.94,orientation_y= -99.75
time=132470,accel_x= -8.04,accel_y= -12.76,accel_z= 20.92,gyro_x= 1.05,gyro_y= 4.93,gyro_z= 0.23,mag_x= -87.75,mag_y= -45.56,mag_z= -10.25,orientation_x= 110.12,orientation_y= 77.31,orientation_y= -88.37
time=132479,accel_x= -3.18,accel_y= -12.02,accel_z= 12.12,gyro_x= 3.29,gyro_y= 2.32,gyro_z= 0.42,mag_x= -86.37,mag_y= -48.00,mag_z= -35.25,orientation_x= 107.87,orientation_y= 77.44,orientation_y= -84.37
time=132491,accel_x= 1.88,accel_y= -2.63,accel_z= -2.24,gyro_x= 2.76,gyro_y= 1.35,gyro_z= -0.26,mag_x= -86.37,mag_y= -48.00,mag_z= -35.25,orientation_x= 106.37,orientation_y= 77.19,orientation_y= -82.62
time=132503,accel_x= 1.65,accel_y= 1.53,accel_z= 2.80,gyro_x= 2.86,gyro_y= 1.45,gyro_z= -0.34,mag_x= -86.37,mag_y= -48.00,mag_z= -35.25,orientation_x= 105.12,orientation_y= 77.06,orientation_y= -82.25
time=132513,accel_x= 1.81,accel_y= -0.62,accel_z= 1.74,gyro_x= 1.09,gyro_y= 1.78,gyro_z= -0.45,mag_x= -86.37,mag_y= -48.00,mag_z= -35.25,orientation_x= 103.62,orientation_y= 76.75,orientation_y= -80.50
time=132523,accel_x= 4.58,accel_y= -1.70,accel_z= -2.38,gyro_x= -1.54,gyro_y= 1.17,gyro_z= -0.19,mag_x= -81.00,mag_y= -47.06,mag_z= -50.38,orientation_x= 103.12,orientation_y= 76.31,orientation_y= -77.25
time=132533,accel_x= 7.08,accel_y= -2.40,accel_z= 1.04,gyro_x= -1.48,gyro_y= 0.75,gyro_z= -0.35,mag_x= -81.00,mag_y= -47.06,mag_z= -50.38,orientation_x= 103.81,orientation_y= 76.06,orientation_y= -73.94
time=132545,accel_x= 11.33,accel_y= -3.99,accel_z= -1.97,gyro_x= -0.87,gyro_y= 0.22,gyro_z= -0.74,mag_x= -81.00,mag_y= -47.06,mag_z= -50.38,orientation_x= 105.50,orientation_y= 75.31,orientation_y= -71.31
time=132558,accel_x= 24.49,accel_y= 8.82,accel_z= -19.53,gyro_x= -0.05,gyro_y= 0.55,gyro_z= -1.26,mag_x= -81.00,mag_y= -47.06,mag_z= -50.38,orientation_x= 106.19,orientation_y= 74.56,orientation_y= -71.06
time=132567,accel_x= 10.64,accel_y= -4.92,accel_z= -6.06,gyro_x= 1.59,gyro_y= 2.38,gyro_z= -1.01,mag_x= -81.00,mag_y= -47.06,mag_z= -50.38,orientation_x= 105.62,orientation_y= 73.62,orientation_y= -68.25
time=132577,accel_x= 19.89,accel_y= -7.32,accel_z= -12.11,gyro_x= -0.18,gyro_y= 2.62,gyro_z= -1.09,mag_x= -77.69,mag_y= -48.75,mag_z= -54.06,orientation_x= 106.00,orientation_y= 72.44,orientation_y= -64.56
time=132590,accel_x= 13.22,accel_y= -8.37,accel_z= -10.96,gyro_x= -0.43,gyro_y= 2.99,gyro_z= -1.50,mag_x= -77.69,mag_y= -48.75,mag_z= -54.06,orientation_x= 106.62,orientation_y= 71.00,orientation_y= -61.00
time=132601,accel_x= 8.45,accel_y= 0.75,accel_z= -15.37,gyro_x= -0.80,gyro_y= 3.32,gyro_z= -2.17,mag_x= -77.69,mag_y= -48.75,mag_z= -54.06,orientation_x= 107.69,orientation_y= 69.00,orientation_y= -57.88
time=132612,accel_x= 7.85,accel_y= 0.62,accel_z= -14.40,gyro_x= -2.17,gyro_y= 4.14,gyro_z= -1.81,mag_x= -77.69,mag_y= -48.75,mag_z= -54.06,orientation_x= 109.37,orientation_y= 66.87,orientation_y= -54.25
time=132622,accel_x= 3.55,accel_y= -0.65,accel_z= -10.23,gyro_x= -2.17,gyro_y= 4.14,gyro_z= -1.81,mag_x= -72.06,mag_y= -51.19,mag_z= -60.50,orientation_x= 110.62,orientation_y= 64.69,orientation_y= -50.38
time=132632,accel_x= 4.65,accel_y= -0.11,accel_z= -11.79,gyro_x= -0.70,gyro_y= 4.57,gyro_z= -1.41,mag_x= -72.06,mag_y= -51.19,mag_z= -60.50,orientation_x= 111.06,orientation_y= 62.38,orientation_y= -47.19
time=132644,accel_x= 8.33,accel_y= -4.25,accel_z= -9.84,gyro_x= -4.86,gyro_y= 2.87,gyro_z= -0.26,mag_x= -72.06,mag_y= -51.19,mag_z= -60.50,orientation_x= 111.37,orientation_y= 60.50,orientation_y= -44.00
